ts,dorm,members,power_w
2026-01-21T08:40:00,Florence Apt - 2B,2,367.5
2026-01-21T08:40:00,McCarthy Way - 4A,4,356.9
2026-01-21T08:40:00,Gateway - 3A,3,335.0
2026-01-21T08:40:00,Bunker Hill - 1A,1,353.2
2026-01-21T08:40:00,Expo House - 2C,2,346.8
2026-01-21T08:45:00,Trojans Hall - 4B,4,377.9
2026-01-21T08:45:00,Cardinal House - 2A,2,344.4
2026-01-21T08:45:00,Heritage Hall - 3C,3,368.4
2026-01-21T08:45:00,Sunset Dorm - 1D,1,370.5
2026-01-21T08:45:00,Village East - 6F,6,445.0
2026-01-21T08:45:00,Apt Solo - Studio,1,206.7
2026-01-21T08:45:00,Parkside - 5E,5,398.1
2026-01-21T08:45:00,Florence Apt - 2B,2,336.5
2026-01-21T08:45:00,McCarthy Way - 4A,4,344.4
2026-01-21T08:45:00,Gateway - 3A,3,385.5
2026-01-21T08:45:00,Bunker Hill - 1A,1,340.5
2026-01-21T08:45:00,Expo House - 2C,2,387.5
2026-01-21T08:50:00,Trojans Hall - 4B,4,339.6
2026-01-21T08:50:00,Cardinal House - 2A,2,331.9
2026-01-21T08:50:00,Heritage Hall - 3C,3,331.9
2026-01-21T08:50:00,Sunset Dorm - 1D,1,380.3
2026-01-21T08:50:00,Village East - 6F,6,473.8
2026-01-21T08:50:00,Apt Solo - Studio,1,220.3
2026-01-21T08:50:00,Parkside - 5E,5,386.7
2026-01-21T08:50:00,Florence Apt - 2B,2,350.5
2026-01-21T08:50:00,McCarthy Way - 4A,4,368.0
2026-01-21T08:50:00,Gateway - 3A,3,348.2
2026-01-21T08:50:00,Bunker Hill - 1A,1,358.1
2026-01-21T08:50:00,Expo House - 2C,2,369.1
2026-01-21T08:55:00,Trojans Hall - 4B,4,346.5
2026-01-21T08:55:00,Cardinal House - 2A,2,338.1
2026-01-21T08:55:00,Heritage Hall - 3C,3,369.2
2026-01-21T08:55:00,Sunset Dorm - 1D,1,369.1
2026-01-21T08:55:00,Village East - 6F,6,420.2
2026-01-21T08:55:00,Apt Solo - Studio,1,230.0
2026-01-21T08:55:00,Parkside - 5E,5,416.8
2026-01-21T08:55:00,Florence Apt - 2B,2,365.6
2026-01-21T08:55:00,McCarthy Way - 4A,4,370.5
2026-01-21T08:55:00,Gateway - 3A,3,388.6
2026-01-21T08:55:00,Bunker Hill - 1A,1,342.2
2026-01-21T08:55:00,Expo House - 2C,2,353.7
2026-01-21T09:00:00,Trojans Hall - 4B,4,338.9
2026-01-21T09:00:00,Cardinal House - 2A,2,383.9
2026-01-21T09:00:00,Heritage Hall - 3C,3,365.2
2026-01-21T09:00:00,Sunset Dorm - 1D,1,382.4
2026-01-21T09:00:00,Village East - 6F,6,459.4
2026-01-21T09:00:00,Apt Solo - Studio,1,224.4
2026-01-21T09:00:00,Parkside - 5E,5,408.6
2026-01-21T09:00:00,Florence Apt - 2B,2,346.2
2026-01-21T09:00:00,McCarthy Way - 4A,4,360.3
2026-01-21T09:00:00,Gateway - 3A,3,367.6
2026-01-21T09:00:00,Bunker Hill - 1A,1,376.6
2026-01-21T09:00:00,Expo House - 2C,2,344.7
2026-01-21T09:05:00,Trojans Hall - 4B,4,375.3
2026-01-21T09:05:00,Cardinal House - 2A,2,362.6
2026-01-21T09:05:00,Heritage Hall - 3C,3,367.7
2026-01-21T09:05:00,Sunset Dorm - 1D,1,335.7
2026-01-21T09:05:00,Village East - 6F,6,451.6
2026-01-21T09:05:00,Apt Solo - Studio,1,209.6
2026-01-21T09:05:00,Parkside - 5E,5,403.8
2026-01-21T09:05:00,Florence Apt - 2B,2,377.5
2026-01-21T09:05:00,McCarthy Way - 4A,4,353.0
2026-01-21T09:05:00,Gateway - 3A,3,356.0
2026-01-21T09:05:00,Bunker Hill - 1A,1,367.5
2026-01-21T09:05:00,Expo House - 2C,2,363.5
2026-01-21T09:10:00,Trojans Hall - 4B,4,388.8
2026-01-21T09:10:00,Cardinal House - 2A,2,380.5
2026-01-21T09:10:00,Heritage Hall - 3C,3,371.1
2026-01-21T09:10:00,Sunset Dorm - 1D,1,350.9
2026-01-21T09:10:00,Village East - 6F,6,423.3
2026-01-21T09:10:00,Apt Solo - Studio,1,244.6
2026-01-21T09:10:00,Parkside - 5E,5,379.4
2026-01-21T09:10:00,Florence Apt - 2B,2,372.3
2026-01-21T09:10:00,McCarthy Way - 4A,4,369.1
2026-01-21T09:10:00,Gateway - 3A,3,381.6
2026-01-21T09:10:00,Bunker Hill - 1A,1,333.6
2026-01-21T09:10:00,Expo House - 2C,2,358.9
2026-01-21T09:15:00,Trojans Hall - 4B,4,350.4
2026-01-21T09:15:00,Cardinal House - 2A,2,350.5
2026-01-21T09:15:00,Heritage Hall - 3C,3,345.4
2026-01-21T09:15:00,Sunset Dorm - 1D,1,380.0
2026-01-21T09:15:00,Village East - 6F,6,447.3
2026-01-21T09:15:00,Apt Solo - Studio,1,237.0
2026-01-21T09:15:00,Parkside - 5E,5,373.1
2026-01-21T09:15:00,Florence Apt - 2B,2,363.4
2026-01-21T09:15:00,McCarthy Way - 4A,4,368.0
2026-01-21T09:15:00,Gateway - 3A,3,337.4
2026-01-21T09:15:00,Bunker Hill - 1A,1,350.3
2026-01-21T09:15:00,Expo House - 2C,2,346.0
2026-01-21T09:20:00,Trojans Hall - 4B,4,363.2
2026-01-21T09:20:00,Cardinal House - 2A,2,334.8
2026-01-21T09:20:00,Heritage Hall - 3C,3,389.0
2026-01-21T09:20:00,Sunset Dorm - 1D,1,353.3
2026-01-21T09:20:00,Village East - 6F,6,475.5
2026-01-21T09:20:00,Apt Solo - Studio,1,206.1
2026-01-21T09:20:00,Parkside - 5E,5,411.0
2026-01-21T09:20:00,Florence Apt - 2B,2,384.0
2026-01-21T09:20:00,McCarthy Way - 4A,4,356.4
2026-01-21T09:20:00,Gateway - 3A,3,352.5
2026-01-21T09:20:00,Bunker Hill - 1A,1,367.3
2026-01-21T09:20:00,Expo House - 2C,2,348.3
2026-01-21T09:25:00,Trojans Hall - 4B,4,344.8
2026-01-21T09:25:00,Cardinal House - 2A,2,384.8
2026-01-21T09:25:00,Heritage Hall - 3C,3,368.6
2026-01-21T09:25:00,Sunset Dorm - 1D,1,359.9
2026-01-21T09:25:00,Village East - 6F,6,447.6
2026-01-21T09:25:00,Apt Solo - Studio,1,251.7
2026-01-21T09:25:00,Parkside - 5E,5,410.4
2026-01-21T09:25:00,Florence Apt - 2B,2,346.9
2026-01-21T09:25:00,McCarthy Way - 4A,4,348.7
2026-01-21T09:25:00,Gateway - 3A,3,354.6
2026-01-21T09:25:00,Bunker Hill - 1A,1,333.3
2026-01-21T09:25:00,Expo House - 2C,2,355.2
2026-01-21T09:30:00,Trojans Hall - 4B,4,336.9
2026-01-21T09:30:00,Cardinal House - 2A,2,370.0
2026-01-21T09:30:00,Heritage Hall - 3C,3,350.0
2026-01-21T09:30:00,Sunset Dorm - 1D,1,349.6
2026-01-21T09:30:00,Village East - 6F,6,433.1
2026-01-21T09:30:00,Apt Solo - Studio,1,219.0
2026-01-21T09:30:00,Parkside - 5E,5,379.8
2026-01-21T09:30:00,Florence Apt - 2B,2,383.2
2026-01-21T09:30:00,McCarthy Way - 4A,4,357.3
2026-01-21T09:30:00,Gateway - 3A,3,362.8
2026-01-21T09:30:00,Bunker Hill - 1A,1,349.1
2026-01-21T09:30:00,Expo House - 2C,2,387.2
2026-01-21T09:35:00,Trojans Hall - 4B,4,365.9
2026-01-21T09:35:00,Cardinal House - 2A,2,340.2
2026-01-21T09:35:00,Heritage Hall - 3C,3,370.8
2026-01-21T09:35:00,Sunset Dorm - 1D,1,330.1
2026-01-21T09:35:00,Village East - 6F,6,479.7
2026-01-21T09:35:00,Apt Solo - Studio,1,248.4
2026-01-21T09:35:00,Parkside - 5E,5,378.8
2026-01-21T09:35:00,Florence Apt - 2B,2,355.8
2026-01-21T09:35:00,McCarthy Way - 4A,4,384.6
2026-01-21T09:35:00,Gateway - 3A,3,376.4
2026-01-21T09:35:00,Bunker Hill - 1A,1,377.1
2026-01-21T09:35:00,Expo House - 2C,2,364.8
2026-01-21T09:40:00,Trojans Hall - 4B,4,341.8
2026-01-21T09:40:00,Cardinal House - 2A,2,369.1
2026-01-21T09:40:00,Heritage Hall - 3C,3,364.7
2026-01-21T09:40:00,Sunset Dorm - 1D,1,339.0
2026-01-21T09:40:00,Village East - 6F,6,423.4
2026-01-21T09:40:00,Apt Solo - Studio,1,235.5
2026-01-21T09:40:00,Parkside - 5E,5,421.0
2026-01-21T09:40:00,Florence Apt - 2B,2,349.7
2026-01-21T09:40:00,McCarthy Way - 4A,4,368.3
2026-01-21T09:40:00,Gateway - 3A,3,336.3
2026-01-21T09:40:00,Bunker Hill - 1A,1,382.7
2026-01-21T09:40:00,Expo House - 2C,2,383.2
2026-01-21T09:45:00,Trojans Hall - 4B,4,348.0
2026-01-21T09:45:00,Cardinal House - 2A,2,373.1
2026-01-21T09:45:00,Heritage Hall - 3C,3,374.4
2026-01-21T09:45:00,Sunset Dorm - 1D,1,355.9
2026-01-21T09:45:00,Village East - 6F,6,472.8
2026-01-21T09:45:00,Apt Solo - Studio,1,206.8
2026-01-21T09:45:00,Parkside - 5E,5,383.3
2026-01-21T09:45:00,Florence Apt - 2B,2,337.0
2026-01-21T09:45:00,McCarthy Way - 4A,4,379.6
2026-01-21T09:45:00,Gateway - 3A,3,374.3
2026-01-21T09:45:00,Bunker Hill - 1A,1,343.7
2026-01-21T09:45:00,Expo House - 2C,2,369.6
2026-01-21T09:50:00,Trojans Hall - 4B,4,360.7
2026-01-21T09:50:00,Cardinal House - 2A,2,364.1
2026-01-21T09:50:00,Heritage Hall - 3C,3,355.0
2026-01-21T09:50:00,Sunset Dorm - 1D,1,364.0
2026-01-21T09:50:00,Village East - 6F,6,453.6
2026-01-21T09:50:00,Apt Solo - Studio,1,223.2
2026-01-21T09:50:00,Parkside - 5E,5,388.0
2026-01-21T09:50:00,Florence Apt - 2B,2,339.8
2026-01-21T09:50:00,McCarthy Way - 4A,4,367.9
2026-01-21T09:50:00,Gateway - 3A,3,379.2
2026-01-21T09:50:00,Bunker Hill - 1A,1,343.7
2026-01-21T09:50:00,Expo House - 2C,2,365.3
2026-01-21T09:55:00,Trojans Hall - 4B,4,353.4
2026-01-21T09:55:00,Cardinal House - 2A,2,340.9
2026-01-21T09:55:00,Heritage Hall - 3C,3,333.8
2026-01-21T09:55:00,Sunset Dorm - 1D,1,332.2
2026-01-21T09:55:00,Village East - 6F,6,464.6
2026-01-21T09:55:00,Apt Solo - Studio,1,212.0
2026-01-21T09:55:00,Parkside - 5E,5,382.9
2026-01-21T09:55:00,Florence Apt - 2B,2,360.6
2026-01-21T09:55:00,McCarthy Way - 4A,4,341.9
2026-01-21T09:55:00,Gateway - 3A,3,364.8
2026-01-21T09:55:00,Bunker Hill - 1A,1,358.4
2026-01-21T09:55:00,Expo House - 2C,2,343.4
2026-01-21T10:00:00,Trojans Hall - 4B,4,716.5
2026-01-21T10:00:00,Cardinal House - 2A,2,547.1
2026-01-21T10:00:00,Heritage Hall - 3C,3,510.1
2026-01-21T10:00:00,Sunset Dorm - 1D,1,536.6
2026-01-21T10:00:00,Village East - 6F,6,657.4
2026-01-21T10:00:00,Apt Solo - Studio,1,342.3
2026-01-21T10:00:00,Parkside - 5E,5,544.2
2026-01-21T10:00:00,Florence Apt - 2B,2,508.5
2026-01-21T10:00:00,McCarthy Way - 4A,4,515.7
2026-01-21T10:00:00,Gateway - 3A,3,492.7
2026-01-21T10:00:00,Bunker Hill - 1A,1,495.9
2026-01-21T10:00:00,Expo House - 2C,2,539.4
2026-01-21T10:05:00,Trojans Hall - 4B,4,670.5
2026-01-21T10:05:00,Cardinal House - 2A,2,504.3
2026-01-21T10:05:00,Heritage Hall - 3C,3,521.6
2026-01-21T10:05:00,Sunset Dorm - 1D,1,513.5
2026-01-21T10:05:00,Village East - 6F,6,636.0
2026-01-21T10:05:00,Apt Solo - Studio,1,335.4
2026-01-21T10:05:00,Parkside - 5E,5,558.7
2026-01-21T10:05:00,Florence Apt - 2B,2,546.7
2026-01-21T10:05:00,McCarthy Way - 4A,4,517.6
2026-01-21T10:05:00,Gateway - 3A,3,497.6
2026-01-21T10:05:00,Bunker Hill - 1A,1,534.5
2026-01-21T10:05:00,Expo House - 2C,2,499.9
2026-01-21T10:10:00,Trojans Hall - 4B,4,721.8
2026-01-21T10:10:00,Cardinal House - 2A,2,545.4
2026-01-21T10:10:00,Heritage Hall - 3C,3,521.1
2026-01-21T10:10:00,Sunset Dorm - 1D,1,534.8
2026-01-21T10:10:00,Village East - 6F,6,667.5
2026-01-21T10:10:00,Apt Solo - Studio,1,356.9
2026-01-21T10:10:00,Parkside - 5E,5,578.3
2026-01-21T10:10:00,Florence Apt - 2B,2,543.7
2026-01-21T10:10:00,McCarthy Way - 4A,4,534.7
2026-01-21T10:10:00,Gateway - 3A,3,512.9
2026-01-21T10:10:00,Bunker Hill - 1A,1,512.1
2026-01-21T10:10:00,Expo House - 2C,2,540.4
2026-01-21T10:15:00,Trojans Hall - 4B,4,736.6
2026-01-21T10:15:00,Cardinal House - 2A,2,545.4
2026-01-21T10:15:00,Heritage Hall - 3C,3,537.6
2026-01-21T10:15:00,Sunset Dorm - 1D,1,531.7
2026-01-21T10:15:00,Village East - 6F,6,640.3
2026-01-21T10:15:00,Apt Solo - Studio,1,324.5
2026-01-21T10:15:00,Parkside - 5E,5,559.4
2026-01-21T10:15:00,Florence Apt - 2B,2,531.2
2026-01-21T10:15:00,McCarthy Way - 4A,4,517.8
2026-01-21T10:15:00,Gateway - 3A,3,503.4
2026-01-21T10:15:00,Bunker Hill - 1A,1,498.8
2026-01-21T10:15:00,Expo House - 2C,2,538.6
2026-01-21T10:20:00,Trojans Hall - 4B,4,1295.7
2026-01-21T10:20:00,Cardinal House - 2A,2,493.3
2026-01-21T10:20:00,Heritage Hall - 3C,3,514.3
2026-01-21T10:20:00,Sunset Dorm - 1D,1,502.2
2026-01-21T10:20:00,Village East - 6F,6,671.5
2026-01-21T10:20:00,Apt Solo - Studio,1,341.3
2026-01-21T10:20:00,Parkside - 5E,5,571.6
2026-01-21T10:20:00,Florence Apt - 2B,2,518.1
2026-01-21T10:20:00,McCarthy Way - 4A,4,491.1
2026-01-21T10:20:00,Gateway - 3A,3,540.6
2026-01-21T10:20:00,Bunker Hill - 1A,1,546.7
2026-01-21T10:20:00,Expo House - 2C,2,490.5
2026-01-21T10:25:00,Trojans Hall - 4B,4,707.3
2026-01-21T10:25:00,Cardinal House - 2A,2,540.8
2026-01-21T10:25:00,Heritage Hall - 3C,3,547.5
2026-01-21T10:25:00,Sunset Dorm - 1D,1,544.3
2026-01-21T10:25:00,Village East - 6F,6,673.1
2026-01-21T10:25:00,Apt Solo - Studio,1,316.8
2026-01-21T10:25:00,Parkside - 5E,5,601.7
2026-01-21T10:25:00,Florence Apt - 2B,2,549.1
2026-01-21T10:25:00,McCarthy Way - 4A,4,528.6
2026-01-21T10:25:00,Gateway - 3A,3,542.7
2026-01-21T10:25:00,Bunker Hill - 1A,1,505.7
2026-01-21T10:25:00,Expo House - 2C,2,515.9
2026-01-21T10:30:00,Trojans Hall - 4B,4,670.3
2026-01-21T10:30:00,Cardinal House - 2A,2,549.5
2026-01-21T10:30:00,Heritage Hall - 3C,3,532.3
2026-01-21T10:30:00,Sunset Dorm - 1D,1,517.6
2026-01-21T10:30:00,Village East - 6F,6,638.9
2026-01-21T10:30:00,Apt Solo - Studio,1,320.7
2026-01-21T10:30:00,Parkside - 5E,5,567.8
2026-01-21T10:30:00,Florence Apt - 2B,2,507.3
2026-01-21T10:30:00,McCarthy Way - 4A,4,519.3
2026-01-21T10:30:00,Gateway - 3A,3,524.3
2026-01-21T10:30:00,Bunker Hill - 1A,1,514.3
2026-01-21T10:30:00,Expo House - 2C,2,525.6
2026-01-21T10:35:00,Trojans Hall - 4B,4,695.0
2026-01-21T10:35:00,Cardinal House - 2A,2,519.2
2026-01-21T10:35:00,Heritage Hall - 3C,3,540.6
2026-01-21T10:35:00,Sunset Dorm - 1D,1,543.7
2026-01-21T10:35:00,Village East - 6F,6,655.1
2026-01-21T10:35:00,Apt Solo - Studio,1,353.5
2026-01-21T10:35:00,Parkside - 5E,5,560.1
2026-01-21T10:35:00,Florence Apt - 2B,2,499.8
2026-01-21T10:35:00,McCarthy Way - 4A,4,508.9
2026-01-21T10:35:00,Gateway - 3A,3,498.3
2026-01-21T10:35:00,Bunker Hill - 1A,1,535.9
2026-01-21T10:35:00,Expo House - 2C,2,545.0
2026-01-21T10:40:00,Trojans Hall - 4B,4,713.5
2026-01-21T10:40:00,Cardinal House - 2A,2,497.8
2026-01-21T10:40:00,Heritage Hall - 3C,3,536.3
2026-01-21T10:40:00,Sunset Dorm - 1D,1,524.4
2026-01-21T10:40:00,Village East - 6F,6,628.7
2026-01-21T10:40:00,Apt Solo - Studio,1,367.6
2026-01-21T10:40:00,Parkside - 5E,5,587.2
2026-01-21T10:40:00,Florence Apt - 2B,2,547.8
2026-01-21T10:40:00,McCarthy Way - 4A,4,549.0
2026-01-21T10:40:00,Gateway - 3A,3,537.0
2026-01-21T10:40:00,Bunker Hill - 1A,1,545.7
2026-01-21T10:40:00,Expo House - 2C,2,546.6
2026-01-21T10:45:00,Trojans Hall - 4B,4,674.4
2026-01-21T10:45:00,Cardinal House - 2A,2,522.2
2026-01-21T10:45:00,Heritage Hall - 3C,3,528.3
2026-01-21T10:45:00,Sunset Dorm - 1D,1,499.1
2026-01-21T10:45:00,Village East - 6F,6,636.3
2026-01-21T10:45:00,Apt Solo - Studio,1,354.3
2026-01-21T10:45:00,Parkside - 5E,5,600.0
2026-01-21T10:45:00,Florence Apt - 2B,2,518.5
2026-01-21T10:45:00,McCarthy Way - 4A,4,546.0
2026-01-21T10:45:00,Gateway - 3A,3,542.5
2026-01-21T10:45:00,Bunker Hill - 1A,1,544.1
2026-01-21T10:45:00,Expo House - 2C,2,501.3
2026-01-21T10:50:00,Trojans Hall - 4B,4,692.6
2026-01-21T10:50:00,Cardinal House - 2A,2,538.7
2026-01-21T10:50:00,Heritage Hall - 3C,3,539.9
2026-01-21T10:50:00,Sunset Dorm - 1D,1,497.2
2026-01-21T10:50:00,Village East - 6F,6,660.6
2026-01-21T10:50:00,Apt Solo - Studio,1,309.5
2026-01-21T10:50:00,Parkside - 5E,5,560.6
2026-01-21T10:50:00,Florence Apt - 2B,2,493.1
2026-01-21T10:50:00,McCarthy Way - 4A,4,520.7
2026-01-21T10:50:00,Gateway - 3A,3,497.6
2026-01-21T10:50:00,Bunker Hill - 1A,1,529.6
2026-01-21T10:50:00,Expo House - 2C,2,514.5
2026-01-21T10:55:00,Trojans Hall - 4B,4,727.1
2026-01-21T10:55:00,Cardinal House - 2A,2,549.4
2026-01-21T10:55:00,Heritage Hall - 3C,3,497.1
2026-01-21T10:55:00,Sunset Dorm - 1D,1,494.9
2026-01-21T10:55:00,Village East - 6F,6,650.0
2026-01-21T10:55:00,Apt Solo - Studio,1,338.1
2026-01-21T10:55:00,Parkside - 5E,5,592.7
2026-01-21T10:55:00,Florence Apt - 2B,2,491.6
2026-01-21T10:55:00,McCarthy Way - 4A,4,500.8
2026-01-21T10:55:00,Gateway - 3A,3,504.7
2026-01-21T10:55:00,Bunker Hill - 1A,1,516.0
2026-01-21T10:55:00,Expo House - 2C,2,539.3
2026-01-21T11:00:00,Trojans Hall - 4B,4,715.3
2026-01-21T11:00:00,Cardinal House - 2A,2,536.0
2026-01-21T11:00:00,Heritage Hall - 3C,3,496.5
2026-01-21T11:00:00,Sunset Dorm - 1D,1,491.5
2026-01-21T11:00:00,Village East - 6F,6,633.9
2026-01-21T11:00:00,Apt Solo - Studio,1,328.4
2026-01-21T11:00:00,Parkside - 5E,5,856.2
2026-01-21T11:00:00,Florence Apt - 2B,2,515.7
2026-01-21T11:00:00,McCarthy Way - 4A,4,545.8
2026-01-21T11:00:00,Gateway - 3A,3,506.1
2026-01-21T11:00:00,Bunker Hill - 1A,1,522.9
2026-01-21T11:00:00,Expo House - 2C,2,503.5
2026-01-21T11:05:00,Trojans Hall - 4B,4,691.0
2026-01-21T11:05:00,Cardinal House - 2A,2,500.5
2026-01-21T11:05:00,Heritage Hall - 3C,3,525.4
2026-01-21T11:05:00,Sunset Dorm - 1D,1,521.1
2026-01-21T11:05:00,Village East - 6F,6,648.9
2026-01-21T11:05:00,Apt Solo - Studio,1,929.1
2026-01-21T11:05:00,Parkside - 5E,5,548.3
2026-01-21T11:05:00,Florence Apt - 2B,2,490.4
2026-01-21T11:05:00,McCarthy Way - 4A,4,505.3
2026-01-21T11:05:00,Gateway - 3A,3,527.5
2026-01-21T11:05:00,Bunker Hill - 1A,1,539.2
2026-01-21T11:05:00,Expo House - 2C,2,497.0
2026-01-21T11:10:00,Trojans Hall - 4B,4,700.7
2026-01-21T11:10:00,Cardinal House - 2A,2,502.5
2026-01-21T11:10:00,Heritage Hall - 3C,3,1122.3
2026-01-21T11:10:00,Sunset Dorm - 1D,1,517.3
2026-01-21T11:10:00,Village East - 6F,6,626.3
2026-01-21T11:10:00,Apt Solo - Studio,1,315.0
2026-01-21T11:10:00,Parkside - 5E,5,568.8
2026-01-21T11:10:00,Florence Apt - 2B,2,493.0
2026-01-21T11:10:00,McCarthy Way - 4A,4,513.3
2026-01-21T11:10:00,Gateway - 3A,3,504.2
2026-01-21T11:10:00,Bunker Hill - 1A,1,509.7
2026-01-21T11:10:00,Expo House - 2C,2,518.2
2026-01-21T11:15:00,Trojans Hall - 4B,4,1558.8
2026-01-21T11:15:00,Cardinal House - 2A,2,526.8
2026-01-21T11:15:00,Heritage Hall - 3C,3,501.6
2026-01-21T11:15:00,Sunset Dorm - 1D,1,492.0
2026-01-21T11:15:00,Village East - 6F,6,636.9
2026-01-21T11:15:00,Apt Solo - Studio,1,358.3
2026-01-21T11:15:00,Parkside - 5E,5,602.0
2026-01-21T11:15:00,Florence Apt - 2B,2,494.2
2026-01-21T11:15:00,McCarthy Way - 4A,4,533.7
2026-01-21T11:15:00,Gateway - 3A,3,512.3
2026-01-21T11:15:00,Bunker Hill - 1A,1,496.0
2026-01-21T11:15:00,Expo House - 2C,2,531.6
2026-01-21T11:20:00,Trojans Hall - 4B,4,711.3
2026-01-21T11:20:00,Cardinal House - 2A,2,518.5
2026-01-21T11:20:00,Heritage Hall - 3C,3,540.8
2026-01-21T11:20:00,Sunset Dorm - 1D,1,523.4
2026-01-21T11:20:00,Village East - 6F,6,630.3
2026-01-21T11:20:00,Apt Solo - Studio,1,308.4
2026-01-21T11:20:00,Parkside - 5E,5,545.0
2026-01-21T11:20:00,Florence Apt - 2B,2,534.7
2026-01-21T11:20:00,McCarthy Way - 4A,4,508.0
2026-01-21T11:20:00,Gateway - 3A,3,545.9
2026-01-21T11:20:00,Bunker Hill - 1A,1,511.7
2026-01-21T11:20:00,Expo House - 2C,2,1085.0
2026-01-21T11:25:00,Trojans Hall - 4B,4,726.5
2026-01-21T11:25:00,Cardinal House - 2A,2,530.9
2026-01-21T11:25:00,Heritage Hall - 3C,3,506.1
2026-01-21T11:25:00,Sunset Dorm - 1D,1,541.1
2026-01-21T11:25:00,Village East - 6F,6,653.1
2026-01-21T11:25:00,Apt Solo - Studio,1,329.7
2026-01-21T11:25:00,Parkside - 5E,5,597.6
2026-01-21T11:25:00,Florence Apt - 2B,2,546.4
2026-01-21T11:25:00,McCarthy Way - 4A,4,514.8
2026-01-21T11:25:00,Gateway - 3A,3,545.6
2026-01-21T11:25:00,Bunker Hill - 1A,1,543.1
2026-01-21T11:25:00,Expo House - 2C,2,532.8
2026-01-21T11:30:00,Trojans Hall - 4B,4,1299.1
2026-01-21T11:30:00,Cardinal House - 2A,2,514.6
2026-01-21T11:30:00,Heritage Hall - 3C,3,530.6
2026-01-21T11:30:00,Sunset Dorm - 1D,1,546.0
2026-01-21T11:30:00,Village East - 6F,6,640.0
2026-01-21T11:30:00,Apt Solo - Studio,1,323.2
2026-01-21T11:30:00,Parkside - 5E,5,589.6
2026-01-21T11:30:00,Florence Apt - 2B,2,528.9
2026-01-21T11:30:00,McCarthy Way - 4A,4,506.7
2026-01-21T11:30:00,Gateway - 3A,3,495.5
2026-01-21T11:30:00,Bunker Hill - 1A,1,498.7
2026-01-21T11:30:00,Expo House - 2C,2,535.6
2026-01-21T11:35:00,Trojans Hall - 4B,4,674.1
2026-01-21T11:35:00,Cardinal House - 2A,2,497.5
2026-01-21T11:35:00,Heritage Hall - 3C,3,503.9
2026-01-21T11:35:00,Sunset Dorm - 1D,1,527.7
2026-01-21T11:35:00,Village East - 6F,6,675.2
2026-01-21T11:35:00,Apt Solo - Studio,1,348.5
2026-01-21T11:35:00,Parkside - 5E,5,594.1
2026-01-21T11:35:00,Florence Apt - 2B,2,519.7
2026-01-21T11:35:00,McCarthy Way - 4A,4,547.7
2026-01-21T11:35:00,Gateway - 3A,3,502.7
2026-01-21T11:35:00,Bunker Hill - 1A,1,522.7
2026-01-21T11:35:00,Expo House - 2C,2,519.9
2026-01-21T11:40:00,Trojans Hall - 4B,4,695.3
2026-01-21T11:40:00,Cardinal House - 2A,2,532.4
2026-01-21T11:40:00,Heritage Hall - 3C,3,502.6
2026-01-21T11:40:00,Sunset Dorm - 1D,1,536.4
2026-01-21T11:40:00,Village East - 6F,6,664.3
2026-01-21T11:40:00,Apt Solo - Studio,1,326.2
2026-01-21T11:40:00,Parkside - 5E,5,553.8
2026-01-21T11:40:00,Florence Apt - 2B,2,984.6
2026-01-21T11:40:00,McCarthy Way - 4A,4,522.5
2026-01-21T11:40:00,Gateway - 3A,3,512.4
2026-01-21T11:40:00,Bunker Hill - 1A,1,518.4
2026-01-21T11:40:00,Expo House - 2C,2,513.2
2026-01-21T11:45:00,Trojans Hall - 4B,4,1335.5
2026-01-21T11:45:00,Cardinal House - 2A,2,534.8
2026-01-21T11:45:00,Heritage Hall - 3C,3,493.1
2026-01-21T11:45:00,Sunset Dorm - 1D,1,499.3
2026-01-21T11:45:00,Village East - 6F,6,638.3
2026-01-21T11:45:00,Apt Solo - Studio,1,317.9
2026-01-21T11:45:00,Parkside - 5E,5,574.3
2026-01-21T11:45:00,Florence Apt - 2B,2,544.9
2026-01-21T11:45:00,McCarthy Way - 4A,4,533.4
2026-01-21T11:45:00,Gateway - 3A,3,503.9
2026-01-21T11:45:00,Bunker Hill - 1A,1,540.9
2026-01-21T11:45:00,Expo House - 2C,2,990.8
2026-01-21T11:50:00,Trojans Hall - 4B,4,685.1
2026-01-21T11:50:00,Cardinal House - 2A,2,914.2
2026-01-21T11:50:00,Heritage Hall - 3C,3,507.1
2026-01-21T11:50:00,Sunset Dorm - 1D,1,507.1
2026-01-21T11:50:00,Village East - 6F,6,633.4
2026-01-21T11:50:00,Apt Solo - Studio,1,360.9
2026-01-21T11:50:00,Parkside - 5E,5,599.7
2026-01-21T11:50:00,Florence Apt - 2B,2,543.8
2026-01-21T11:50:00,McCarthy Way - 4A,4,535.2
2026-01-21T11:50:00,Gateway - 3A,3,501.6
2026-01-21T11:50:00,Bunker Hill - 1A,1,511.6
2026-01-21T11:50:00,Expo House - 2C,2,506.5
2026-01-21T11:55:00,Trojans Hall - 4B,4,672.3
2026-01-21T11:55:00,Cardinal House - 2A,2,878.8
2026-01-21T11:55:00,Heritage Hall - 3C,3,490.2
2026-01-21T11:55:00,Sunset Dorm - 1D,1,549.1
2026-01-21T11:55:00,Village East - 6F,6,654.6
2026-01-21T11:55:00,Apt Solo - Studio,1,351.7
2026-01-21T11:55:00,Parkside - 5E,5,585.9
2026-01-21T11:55:00,Florence Apt - 2B,2,548.7
