ts,home,device,power_w
2026-01-20T06:15:00,GreenHouse,idle,215.0
2026-01-20T06:15:00,PeakBusters,hvac,256.8
2026-01-20T06:15:00,SunChasers,idle,195.7
2026-01-20T06:15:00,VoltRiders,idle,219.1
2026-01-20T06:20:00,Alex,idle,218.3
2026-01-20T06:20:00,Dorm A - Floor 3,hvac,255.5
2026-01-20T06:20:00,Dorm B - Floor 1,idle,202.7
2026-01-20T06:20:00,GreenHouse,idle,198.8
2026-01-20T06:20:00,PeakBusters,idle,238.8
2026-01-20T06:20:00,SunChasers,hvac,252.3
2026-01-20T06:20:00,VoltRiders,idle,216.5
2026-01-20T06:25:00,Alex,idle,214.8
2026-01-20T06:25:00,Dorm A - Floor 3,idle,216.4
2026-01-20T06:25:00,Dorm B - Floor 1,hvac,277.2
2026-01-20T06:25:00,GreenHouse,idle,194.6
2026-01-20T06:25:00,PeakBusters,hvac,251.6
2026-01-20T06:25:00,SunChasers,idle,210.2
2026-01-20T06:25:00,VoltRiders,hvac,255.1
2026-01-20T06:30:00,Alex,idle,224.0
2026-01-20T06:30:00,Dorm A - Floor 3,hvac,266.5
2026-01-20T06:30:00,Dorm B - Floor 1,idle,220.7
2026-01-20T06:30:00,GreenHouse,idle,206.4
2026-01-20T06:30:00,PeakBusters,idle,242.0
2026-01-20T06:30:00,SunChasers,idle,205.3
2026-01-20T06:30:00,VoltRiders,idle,216.6
2026-01-20T06:35:00,Alex,idle,185.1
2026-01-20T06:35:00,Dorm A - Floor 3,idle,216.1
2026-01-20T06:35:00,Dorm B - Floor 1,idle,210.7
2026-01-20T06:35:00,GreenHouse,idle,242.6
2026-01-20T06:35:00,PeakBusters,idle,247.1
2026-01-20T06:35:00,SunChasers,idle,190.4
2026-01-20T06:35:00,VoltRiders,idle,222.3
2026-01-20T06:40:00,Alex,idle,227.9
2026-01-20T06:40:00,Dorm A - Floor 3,idle,223.5
2026-01-20T06:40:00,Dorm B - Floor 1,idle,220.1
2026-01-20T06:40:00,GreenHouse,idle,201.0
2026-01-20T06:40:00,PeakBusters,idle,201.8
2026-01-20T06:40:00,SunChasers,hvac,258.2
2026-01-20T06:40:00,VoltRiders,idle,208.6
2026-01-20T06:45:00,Alex,idle,228.6
2026-01-20T06:45:00,Dorm A - Floor 3,idle,203.5
2026-01-20T06:45:00,Dorm B - Floor 1,idle,213.1
2026-01-20T06:45:00,GreenHouse,idle,196.1
2026-01-20T06:45:00,PeakBusters,hvac,276.5
2026-01-20T06:45:00,SunChasers,idle,191.1
2026-01-20T06:45:00,VoltRiders,idle,243.8
2026-01-20T06:50:00,Alex,idle,196.4
2026-01-20T06:50:00,Dorm A - Floor 3,idle,209.9
2026-01-20T06:50:00,Dorm B - Floor 1,idle,221.2
2026-01-20T06:50:00,GreenHouse,idle,237.4
2026-01-20T06:50:00,PeakBusters,hvac,252.2
2026-01-20T06:50:00,SunChasers,hvac,261.4
2026-01-20T06:50:00,VoltRiders,idle,240.1
2026-01-20T06:55:00,Alex,idle,218.1
2026-01-20T06:55:00,Dorm A - Floor 3,idle,229.5
2026-01-20T06:55:00,Dorm B - Floor 1,idle,199.1
2026-01-20T06:55:00,GreenHouse,idle,208.9
2026-01-20T06:55:00,PeakBusters,idle,214.6
2026-01-20T06:55:00,SunChasers,idle,223.6
2026-01-20T06:55:00,VoltRiders,hvac,250.6
2026-01-20T07:00:00,Alex,idle,235.4
2026-01-20T07:00:00,Dorm A - Floor 3,idle,231.8
2026-01-20T07:00:00,Dorm B - Floor 1,hvac,281.0
2026-01-20T07:00:00,GreenHouse,idle,199.5
2026-01-20T07:00:00,PeakBusters,idle,228.2
2026-01-20T07:00:00,SunChasers,idle,230.9
2026-01-20T07:00:00,VoltRiders,idle,188.9
2026-01-20T07:05:00,Alex,idle,220.8
2026-01-20T07:05:00,Dorm A - Floor 3,idle,248.6
2026-01-20T07:05:00,Dorm B - Floor 1,idle,232.9
2026-01-20T07:05:00,GreenHouse,idle,222.5
2026-01-20T07:05:00,PeakBusters,idle,211.1
2026-01-20T07:05:00,SunChasers,idle,215.5
2026-01-20T07:05:00,VoltRiders,idle,245.4
2026-01-20T07:10:00,Alex,idle,204.8
2026-01-20T07:10:00,Dorm A - Floor 3,hvac,267.6
2026-01-20T07:10:00,Dorm B - Floor 1,hvac,274.7
2026-01-20T07:10:00,GreenHouse,idle,209.4
2026-01-20T07:10:00,PeakBusters,idle,223.5
2026-01-20T07:10:00,SunChasers,hvac,251.4
2026-01-20T07:10:00,VoltRiders,idle,201.2
2026-01-20T07:15:00,Alex,idle,204.2
2026-01-20T07:15:00,Dorm A - Floor 3,idle,249.9
2026-01-20T07:15:00,Dorm B - Floor 1,hvac,265.6
2026-01-20T07:15:00,GreenHouse,idle,225.5
2026-01-20T07:15:00,PeakBusters,idle,223.8
2026-01-20T07:15:00,SunChasers,idle,231.5
2026-01-20T07:15:00,VoltRiders,hvac,263.1
2026-01-20T07:20:00,Alex,idle,219.7
2026-01-20T07:20:00,Dorm A - Floor 3,hvac,263.9
2026-01-20T07:20:00,Dorm B - Floor 1,idle,222.0
2026-01-20T07:20:00,GreenHouse,idle,226.0
2026-01-20T07:20:00,PeakBusters,idle,237.6
2026-01-20T07:20:00,SunChasers,idle,201.3
2026-01-20T07:20:00,VoltRiders,idle,237.8
2026-01-20T07:25:00,Alex,idle,206.5
2026-01-20T07:25:00,Dorm A - Floor 3,hvac,262.3
2026-01-20T07:25:00,Dorm B - Floor 1,hvac,262.5
2026-01-20T07:25:00,GreenHouse,idle,217.0
2026-01-20T07:25:00,PeakBusters,idle,222.9
2026-01-20T07:25:00,SunChasers,idle,203.5
2026-01-20T07:25:00,VoltRiders,idle,208.4
2026-01-20T07:30:00,Alex,idle,197.8
2026-01-20T07:30:00,Dorm A - Floor 3,idle,248.1
2026-01-20T07:30:00,Dorm B - Floor 1,hvac,271.1
2026-01-20T07:30:00,GreenHouse,idle,193.8
2026-01-20T07:30:00,PeakBusters,hvac,276.2
2026-01-20T07:30:00,SunChasers,idle,238.7
2026-01-20T07:30:00,VoltRiders,hvac,257.5
2026-01-20T07:35:00,Alex,idle,178.2
2026-01-20T07:35:00,Dorm A - Floor 3,idle,233.5
2026-01-20T07:35:00,Dorm B - Floor 1,idle,225.4
2026-01-20T07:35:00,GreenHouse,idle,202.8
2026-01-20T07:35:00,PeakBusters,hvac,261.0
2026-01-20T07:35:00,SunChasers,idle,237.5
2026-01-20T07:35:00,VoltRiders,idle,200.5
2026-01-20T07:40:00,Alex,idle,203.7
2026-01-20T07:40:00,Dorm A - Floor 3,idle,248.2
2026-01-20T07:40:00,Dorm B - Floor 1,idle,244.6
2026-01-20T07:40:00,GreenHouse,idle,208.6
2026-01-20T07:40:00,PeakBusters,idle,230.5
2026-01-20T07:40:00,SunChasers,idle,211.7
2026-01-20T07:40:00,VoltRiders,hvac,250.4
2026-01-20T07:45:00,Alex,idle,211.3
2026-01-20T07:45:00,Dorm A - Floor 3,idle,238.3
2026-01-20T07:45:00,Dorm B - Floor 1,idle,211.7
2026-01-20T07:45:00,GreenHouse,idle,246.0
2026-01-20T07:45:00,PeakBusters,idle,239.1
2026-01-20T07:45:00,SunChasers,idle,214.6
2026-01-20T07:45:00,VoltRiders,idle,246.0
2026-01-20T07:50:00,Alex,idle,219.1
2026-01-20T07:50:00,Dorm A - Floor 3,idle,219.5
2026-01-20T07:50:00,Dorm B - Floor 1,hvac,282.9
2026-01-20T07:50:00,GreenHouse,idle,237.8
2026-01-20T07:50:00,PeakBusters,hvac,250.1
2026-01-20T07:50:00,SunChasers,idle,213.9
2026-01-20T07:50:00,VoltRiders,idle,190.2
2026-01-20T07:55:00,Alex,idle,199.0
2026-01-20T07:55:00,Dorm A - Floor 3,idle,198.8
2026-01-20T07:55:00,Dorm B - Floor 1,idle,247.9
2026-01-20T07:55:00,GreenHouse,idle,184.0
2026-01-20T07:55:00,PeakBusters,hvac,259.7
2026-01-20T07:55:00,SunChasers,idle,185.0
2026-01-20T07:55:00,VoltRiders,hvac,253.1
2026-01-20T08:00:00,Alex,idle,228.5
2026-01-20T08:00:00,Dorm A - Floor 3,hvac,282.2
2026-01-20T08:00:00,Dorm B - Floor 1,hvac,250.2
2026-01-20T08:00:00,GreenHouse,idle,191.5
2026-01-20T08:00:00,PeakBusters,hvac,256.5
2026-01-20T08:00:00,SunChasers,idle,208.6
2026-01-20T08:00:00,VoltRiders,idle,217.7
2026-01-20T08:05:00,Alex,idle,185.8
2026-01-20T08:05:00,Dorm A - Floor 3,idle,202.1
2026-01-20T08:05:00,Dorm B - Floor 1,idle,214.3
2026-01-20T08:05:00,GreenHouse,idle,208.3
2026-01-20T08:05:00,PeakBusters,idle,214.1
2026-01-20T08:05:00,SunChasers,idle,198.7
2026-01-20T08:05:00,VoltRiders,idle,208.8
2026-01-20T08:10:00,Alex,idle,207.2
2026-01-20T08:10:00,Dorm A - Floor 3,idle,233.4
2026-01-20T08:10:00,Dorm B - Floor 1,idle,228.9
2026-01-20T08:10:00,GreenHouse,idle,180.9
2026-01-20T08:10:00,PeakBusters,idle,236.1
2026-01-20T08:10:00,SunChasers,idle,196.9
2026-01-20T08:10:00,VoltRiders,idle,230.7
2026-01-20T08:15:00,Alex,idle,219.9
2026-01-20T08:15:00,Dorm A - Floor 3,idle,193.8
2026-01-20T08:15:00,Dorm B - Floor 1,hvac,254.9
2026-01-20T08:15:00,GreenHouse,idle,193.3
2026-01-20T08:15:00,PeakBusters,idle,211.2
2026-01-20T08:15:00,SunChasers,idle,227.3
2026-01-20T08:15:00,VoltRiders,idle,208.2
2026-01-20T08:20:00,Alex,idle,184.3
2026-01-20T08:20:00,Dorm A - Floor 3,idle,238.6
2026-01-20T08:20:00,Dorm B - Floor 1,hvac,273.2
2026-01-20T08:20:00,GreenHouse,idle,243.1
2026-01-20T08:20:00,PeakBusters,idle,241.9
2026-01-20T08:20:00,SunChasers,idle,209.8
2026-01-20T08:20:00,VoltRiders,hvac,261.0
2026-01-20T08:25:00,Alex,idle,185.6
2026-01-20T08:25:00,Dorm A - Floor 3,idle,228.8
2026-01-20T08:25:00,Dorm B - Floor 1,idle,235.0
2026-01-20T08:25:00,GreenHouse,idle,217.5
2026-01-20T08:25:00,PeakBusters,idle,210.7
2026-01-20T08:25:00,SunChasers,idle,200.3
2026-01-20T08:25:00,VoltRiders,idle,243.5
2026-01-20T08:30:00,Alex,idle,185.5
2026-01-20T08:30:00,Dorm A - Floor 3,hvac,251.6
2026-01-20T08:30:00,Dorm B - Floor 1,idle,233.1
2026-01-20T08:30:00,GreenHouse,idle,222.7
2026-01-20T08:30:00,PeakBusters,hvac,259.9
2026-01-20T08:30:00,SunChasers,idle,212.3
2026-01-20T08:30:00,VoltRiders,idle,232.4
2026-01-20T08:35:00,Alex,idle,231.1
2026-01-20T08:35:00,Dorm A - Floor 3,idle,209.1
2026-01-20T08:35:00,Dorm B - Floor 1,idle,204.3
2026-01-20T08:35:00,GreenHouse,idle,220.4
2026-01-20T08:35:00,PeakBusters,idle,212.4
2026-01-20T08:35:00,SunChasers,idle,234.3
2026-01-20T08:35:00,VoltRiders,idle,207.2
2026-01-20T08:40:00,Alex,idle,235.8
2026-01-20T08:40:00,Dorm A - Floor 3,idle,219.8
2026-01-20T08:40:00,Dorm B - Floor 1,hvac,283.5
2026-01-20T08:40:00,GreenHouse,idle,218.0
2026-01-20T08:40:00,PeakBusters,hvac,281.0
2026-01-20T08:40:00,SunChasers,idle,206.2
2026-01-20T08:40:00,VoltRiders,idle,220.7
2026-01-20T08:45:00,Alex,idle,203.5
2026-01-20T08:45:00,Dorm A - Floor 3,idle,246.2
2026-01-20T08:45:00,Dorm B - Floor 1,hvac,263.5
2026-01-20T08:45:00,GreenHouse,idle,191.0
2026-01-20T08:45:00,PeakBusters,hvac,251.1
2026-01-20T08:45:00,SunChasers,idle,236.8
2026-01-20T08:45:00,VoltRiders,idle,202.1
2026-01-20T08:50:00,Alex,idle,202.6
2026-01-20T08:50:00,Dorm A - Floor 3,idle,224.6
2026-01-20T08:50:00,Dorm B - Floor 1,idle,214.9
2026-01-20T08:50:00,GreenHouse,idle,233.5
2026-01-20T08:50:00,PeakBusters,hvac,265.2
2026-01-20T08:50:00,SunChasers,idle,213.3
2026-01-20T08:50:00,VoltRiders,idle,201.6
2026-01-20T08:55:00,Alex,idle,193.9
2026-01-20T08:55:00,Dorm A - Floor 3,idle,224.3
2026-01-20T08:55:00,Dorm B - Floor 1,idle,245.6
2026-01-20T08:55:00,GreenHouse,idle,234.1
2026-01-20T08:55:00,PeakBusters,idle,231.5
2026-01-20T08:55:00,SunChasers,idle,240.3
2026-01-20T08:55:00,VoltRiders,idle,215.6
2026-01-20T09:00:00,Alex,idle,218.3
2026-01-20T09:00:00,Dorm A - Floor 3,hvac,258.7
2026-01-20T09:00:00,Dorm B - Floor 1,hvac,269.7
2026-01-20T09:00:00,GreenHouse,idle,188.4
2026-01-20T09:00:00,PeakBusters,idle,219.8
2026-01-20T09:00:00,SunChasers,idle,238.3
2026-01-20T09:00:00,VoltRiders,idle,247.1
2026-01-20T09:05:00,Alex,idle,222.2
2026-01-20T09:05:00,Dorm A - Floor 3,hvac,268.4
2026-01-20T09:05:00,Dorm B - Floor 1,idle,234.6
2026-01-20T09:05:00,GreenHouse,idle,203.8
2026-01-20T09:05:00,PeakBusters,hvac,259.8
2026-01-20T09:05:00,SunChasers,idle,200.7
2026-01-20T09:05:00,VoltRiders,idle,218.7
2026-01-20T09:10:00,Alex,idle,198.5
2026-01-20T09:10:00,Dorm A - Floor 3,hvac,270.0
2026-01-20T09:10:00,Dorm B - Floor 1,idle,227.0
2026-01-20T09:10:00,GreenHouse,idle,192.4
2026-01-20T09:10:00,PeakBusters,hvac,277.7
2026-01-20T09:10:00,SunChasers,idle,201.3
2026-01-20T09:10:00,VoltRiders,idle,222.4
2026-01-20T09:15:00,Alex,idle,220.7
2026-01-20T09:15:00,Dorm A - Floor 3,idle,212.1
2026-01-20T09:15:00,Dorm B - Floor 1,hvac,278.2
2026-01-20T09:15:00,GreenHouse,idle,195.1
2026-01-20T09:15:00,PeakBusters,idle,242.9
2026-01-20T09:15:00,SunChasers,idle,245.1
2026-01-20T09:15:00,VoltRiders,idle,213.5
2026-01-20T09:20:00,Alex,idle,206.3
2026-01-20T09:20:00,Dorm A - Floor 3,hvac,267.1
2026-01-20T09:20:00,Dorm B - Floor 1,idle,206.8
2026-01-20T09:20:00,GreenHouse,idle,233.8
2026-01-20T09:20:00,PeakBusters,hvac,271.9
2026-01-20T09:20:00,SunChasers,hvac,255.5
2026-01-20T09:20:00,VoltRiders,idle,195.8
2026-01-20T09:25:00,Alex,idle,187.3
2026-01-20T09:25:00,Dorm A - Floor 3,hvac,269.9
2026-01-20T09:25:00,Dorm B - Floor 1,idle,240.0
2026-01-20T09:25:00,GreenHouse,idle,223.1
2026-01-20T09:25:00,PeakBusters,hvac,254.4
2026-01-20T09:25:00,SunChasers,idle,243.9
2026-01-20T09:25:00,VoltRiders,idle,210.3
2026-01-20T09:30:00,Alex,idle,205.3
2026-01-20T09:30:00,Dorm A - Floor 3,idle,221.3
2026-01-20T09:30:00,Dorm B - Floor 1,idle,205.4
2026-01-20T09:30:00,GreenHouse,idle,197.3
2026-01-20T09:30:00,PeakBusters,idle,206.7
2026-01-20T09:30:00,SunChasers,hvac,257.5
2026-01-20T09:30:00,VoltRiders,idle,222.0
2026-01-20T09:35:00,Alex,idle,224.9
2026-01-20T09:35:00,Dorm A - Floor 3,hvac,264.3
2026-01-20T09:35:00,Dorm B - Floor 1,idle,240.3
2026-01-20T09:35:00,GreenHouse,idle,178.9
2026-01-20T09:35:00,PeakBusters,idle,208.8
2026-01-20T09:35:00,SunChasers,idle,212.3
2026-01-20T09:35:00,VoltRiders,idle,241.8
2026-01-20T09:40:00,Alex,idle,220.1
2026-01-20T09:40:00,Dorm A - Floor 3,idle,234.5
2026-01-20T09:40:00,Dorm B - Floor 1,idle,199.6
2026-01-20T09:40:00,GreenHouse,idle,175.9
2026-01-20T09:40:00,PeakBusters,idle,247.0
2026-01-20T09:40:00,SunChasers,idle,222.7
2026-01-20T09:40:00,VoltRiders,idle,188.1
2026-01-20T09:45:00,Alex,idle,180.5
2026-01-20T09:45:00,Dorm A - Floor 3,hvac,282.4
2026-01-20T09:45:00,Dorm B - Floor 1,idle,223.8
2026-01-20T09:45:00,GreenHouse,idle,203.2
2026-01-20T09:45:00,PeakBusters,hvac,285.6
2026-01-20T09:45:00,SunChasers,idle,184.9
2026-01-20T09:45:00,VoltRiders,idle,208.4
2026-01-20T09:50:00,Alex,idle,212.4
2026-01-20T09:50:00,Dorm A - Floor 3,idle,220.3
2026-01-20T09:50:00,Dorm B - Floor 1,idle,192.5
2026-01-20T09:50:00,GreenHouse,idle,224.5
2026-01-20T09:50:00,PeakBusters,idle,229.7
2026-01-20T09:50:00,SunChasers,idle,227.5
2026-01-20T09:50:00,VoltRiders,idle,206.9
2026-01-20T09:55:00,Alex,idle,215.4
2026-01-20T09:55:00,Dorm A - Floor 3,hvac,267.6
2026-01-20T09:55:00,Dorm B - Floor 1,hvac,266.1
2026-01-20T09:55:00,GreenHouse,idle,210.4
2026-01-20T09:55:00,PeakBusters,idle,226.1
2026-01-20T09:55:00,SunChasers,idle,216.1
2026-01-20T09:55:00,VoltRiders,idle,229.9
2026-01-20T10:00:00,Alex,idle,225.2
2026-01-20T10:00:00,Dorm A - Floor 3,idle,249.7
2026-01-20T10:00:00,Dorm B - Floor 1,hvac,251.3
2026-01-20T10:00:00,GreenHouse,idle,188.5
2026-01-20T10:00:00,PeakBusters,idle,242.9
2026-01-20T10:00:00,SunChasers,idle,231.6
2026-01-20T10:00:00,VoltRiders,hvac,257.2
2026-01-20T10:05:00,Alex,idle,200.7
2026-01-20T10:05:00,Dorm A - Floor 3,hvac,283.1
2026-01-20T10:05:00,Dorm B - Floor 1,idle,207.8
2026-01-20T10:05:00,GreenHouse,idle,216.1
2026-01-20T10:05:00,PeakBusters,idle,208.2
2026-01-20T10:05:00,SunChasers,idle,216.5
2026-01-20T10:05:00,VoltRiders,idle,206.8
2026-01-20T10:10:00,Alex,idle,220.3
2026-01-20T10:10:00,Dorm A - Floor 3,idle,212.7
2026-01-20T10:10:00,Dorm B - Floor 1,hvac,252.3
2026-01-20T10:10:00,GreenHouse,idle,212.5
2026-01-20T10:10:00,PeakBusters,idle,214.4
2026-01-20T10:10:00,SunChasers,idle,213.6
2026-01-20T10:10:00,VoltRiders,idle,247.1
2026-01-20T10:15:00,Alex,idle,213.2
2026-01-20T10:15:00,Dorm A - Floor 3,idle,220.7
2026-01-20T10:15:00,Dorm B - Floor 1,idle,233.2
2026-01-20T10:15:00,GreenHouse,idle,180.0
2026-01-20T10:15:00,PeakBusters,idle,198.1
2026-01-20T10:15:00,SunChasers,idle,191.4
2026-01-20T10:15:00,VoltRiders,hvac,255.9
2026-01-20T10:20:00,Alex,idle,230.9
2026-01-20T10:20:00,Dorm A - Floor 3,idle,244.6
2026-01-20T10:20:00,Dorm B - Floor 1,idle,233.9
2026-01-20T10:20:00,GreenHouse,idle,192.3
2026-01-20T10:20:00,PeakBusters,hvac,279.5
2026-01-20T10:20:00,SunChasers,idle,217.0
2026-01-20T10:20:00,VoltRiders,idle,224.7
2026-01-20T10:25:00,Alex,idle,234.2
2026-01-20T10:25:00,Dorm A - Floor 3,idle,239.5
2026-01-20T10:25:00,Dorm B - Floor 1,idle,220.1
2026-01-20T10:25:00,GreenHouse,idle,212.0
2026-01-20T10:25:00,PeakBusters,idle,228.0
2026-01-20T10:25:00,SunChasers,idle,228.5
2026-01-20T10:25:00,VoltRiders,idle,220.8
2026-01-20T10:30:00,Alex,idle,203.5
2026-01-20T10:30:00,Dorm A - Floor 3,hvac,257.9
2026-01-20T10:30:00,Dorm B - Floor 1,hvac,254.9
2026-01-20T10:30:00,GreenHouse,idle,233.2
2026-01-20T10:30:00,PeakBusters,idle,244.5
2026-01-20T10:30:00,SunChasers,idle,210.4
2026-01-20T10:30:00,VoltRiders,idle,196.7
2026-01-20T10:35:00,Alex,idle,210.8
2026-01-20T10:35:00,Dorm A - Floor 3,idle,215.6
2026-01-20T10:35:00,Dorm B - Floor 1,idle,210.7
2026-01-20T10:35:00,GreenHouse,idle,183.9
2026-01-20T10:35:00,PeakBusters,hvac,252.7
2026-01-20T10:35:00,SunChasers,idle,230.5
2026-01-20T10:35:00,VoltRiders,idle,219.8
2026-01-20T10:40:00,Alex,idle,230.7
2026-01-20T10:40:00,Dorm A - Floor 3,idle,214.8
2026-01-20T10:40:00,Dorm B - Floor 1,hvac,263.0
2026-01-20T10:40:00,GreenHouse,idle,212.1
2026-01-20T10:40:00,PeakBusters,idle,218.9
2026-01-20T10:40:00,SunChasers,hvac,261.7
2026-01-20T10:40:00,VoltRiders,idle,236.2
2026-01-20T10:45:00,Alex,idle,235.7
2026-01-20T10:45:00,Dorm A - Floor 3,idle,228.3
2026-01-20T10:45:00,Dorm B - Floor 1,idle,221.3
2026-01-20T10:45:00,GreenHouse,idle,213.6
2026-01-20T10:45:00,PeakBusters,idle,223.9
2026-01-20T10:45:00,SunChasers,hvac,250.0
2026-01-20T10:45:00,VoltRiders,hvac,258.7
2026-01-20T10:50:00,Alex,idle,237.1
2026-01-20T10:50:00,Dorm A - Floor 3,idle,209.3
2026-01-20T10:50:00,Dorm B - Floor 1,hvac,258.2
2026-01-20T10:50:00,GreenHouse,idle,192.3
2026-01-20T10:50:00,PeakBusters,idle,200.2
2026-01-20T10:50:00,SunChasers,idle,192.8
2026-01-20T10:50:00,VoltRiders,idle,206.8
2026-01-20T10:55:00,Alex,idle,210.9
2026-01-20T10:55:00,Dorm A - Floor 3,idle,215.7
2026-01-20T10:55:00,Dorm B - Floor 1,idle,244.2
2026-01-20T10:55:00,GreenHouse,idle,210.1
2026-01-20T10:55:00,PeakBusters,idle,207.2
2026-01-20T10:55:00,SunChasers,idle,247.2
2026-01-20T10:55:00,VoltRiders,idle,234.4
2026-01-20T11:00:00,Alex,dishwasher,901.7
2026-01-20T11:00:00,Dorm A - Floor 3,idle,219.7
2026-01-20T11:00:00,Dorm B - Floor 1,idle,235.9
2026-01-20T11:00:00,GreenHouse,dishwasher,1072.3
2026-01-20T11:00:00,PeakBusters,hvac,253.5
2026-01-20T11:00:00,SunChasers,idle,233.1
2026-01-20T11:00:00,VoltRiders,idle,209.2
2026-01-20T11:05:00,Alex,dishwasher,1166.0
2026-01-20T11:05:00,Dorm A - Floor 3,idle,236.5
2026-01-20T11:05:00,Dorm B - Floor 1,idle,227.7
2026-01-20T11:05:00,GreenHouse,dishwasher,1040.6
2026-01-20T11:05:00,PeakBusters,hvac,254.8
2026-01-20T11:05:00,SunChasers,hvac,256.0
2026-01-20T11:05:00,VoltRiders,hvac,251.3
2026-01-20T11:10:00,Alex,dishwasher,1024.0
2026-01-20T11:10:00,Dorm A - Floor 3,idle,228.8
2026-01-20T11:10:00,Dorm B - Floor 1,hvac,261.4
2026-01-20T11:10:00,GreenHouse,dishwasher,1159.6
2026-01-20T11:10:00,PeakBusters,idle,208.3
2026-01-20T11:10:00,SunChasers,idle,245.3
2026-01-20T11:10:00,VoltRiders,idle,210.0
2026-01-20T11:15:00,Alex,dishwasher,1085.9
2026-01-20T11:15:00,Dorm A - Floor 3,idle,205.3
2026-01-20T11:15:00,Dorm B - Floor 1,hvac,259.6
2026-01-20T11:15:00,GreenHouse,dishwasher,1143.2
2026-01-20T11:15:00,PeakBusters,hvac,259.8
2026-01-20T11:15:00,SunChasers,idle,203.3
2026-01-20T11:15:00,VoltRiders,idle,243.6
2026-01-20T11:20:00,Alex,dishwasher,1082.0
2026-01-20T11:20:00,Dorm A - Floor 3,hvac,259.0
2026-01-20T11:20:00,Dorm B - Floor 1,idle,210.2
2026-01-20T11:20:00,GreenHouse,dishwasher,1016.0
2026-01-20T11:20:00,PeakBusters,idle,206.0
2026-01-20T11:20:00,SunChasers,idle,206.3
2026-01-20T11:20:00,VoltRiders,idle,211.9
2026-01-20T11:25:00,Alex,dishwasher,885.2
2026-01-20T11:25:00,Dorm A - Floor 3,hvac,265.5
2026-01-20T11:25:00,Dorm B - Floor 1,hvac,273.8
2026-01-20T11:25:00,GreenHouse,dishwasher,1021.8
2026-01-20T11:25:00,PeakBusters,idle,246.5
2026-01-20T11:25:00,SunChasers,idle,227.9
2026-01-20T11:25:00,VoltRiders,idle,218.9
2026-01-20T11:30:00,Alex,dishwasher,1120.7
2026-01-20T11:30:00,Dorm A - Floor 3,idle,209.7
2026-01-20T11:30:00,Dorm B - Floor 1,hvac,262.3
2026-01-20T11:30:00,GreenHouse,dishwasher,991.3
2026-01-20T11:30:00,PeakBusters,hvac,270.1
2026-01-20T11:30:00,SunChasers,idle,203.5
2026-01-20T11:30:00,VoltRiders,idle,205.4
2026-01-20T11:35:00,Alex,dishwasher,1103.8
2026-01-20T11:35:00,Dorm A - Floor 3,hvac,253.2
2026-01-20T11:35:00,Dorm B - Floor 1,hvac,256.5
2026-01-20T11:35:00,GreenHouse,dishwasher,1172.0
2026-01-20T11:35:00,PeakBusters,hvac,273.3
2026-01-20T11:35:00,SunChasers,idle,213.7
2026-01-20T11:35:00,VoltRiders,idle,213.4
2026-01-20T11:40:00,Alex,dishwasher,1081.7
2026-01-20T11:40:00,Dorm A - Floor 3,idle,217.7
2026-01-20T11:40:00,Dorm B - Floor 1,hvac,259.3
2026-01-20T11:40:00,GreenHouse,dishwasher,987.9
2026-01-20T11:40:00,PeakBusters,hvac,251.3
2026-01-20T11:40:00,SunChasers,idle,244.5
2026-01-20T11:40:00,VoltRiders,hvac,250.5
2026-01-20T11:45:00,Alex,dishwasher,941.3
2026-01-20T11:45:00,Dorm A - Floor 3,hvac,256.1
2026-01-20T11:45:00,Dorm B - Floor 1,idle,221.6
2026-01-20T11:45:00,GreenHouse,dishwasher,1005.6
2026-01-20T11:45:00,PeakBusters,idle,202.3
2026-01-20T11:45:00,SunChasers,idle,232.7
2026-01-20T11:45:00,VoltRiders,idle,248.7
2026-01-20T11:50:00,Alex,dishwasher,908.0
2026-01-20T11:50:00,Dorm A - Floor 3,idle,212.7
2026-01-20T11:50:00,Dorm B - Floor 1,idle,209.8
2026-01-20T11:50:00,GreenHouse,dishwasher,942.7
2026-01-20T11:50:00,PeakBusters,idle,236.7
2026-01-20T11:50:00,SunChasers,idle,202.5
2026-01-20T11:50:00,VoltRiders,idle,231.2
2026-01-20T11:55:00,Alex,dishwasher,990.7
2026-01-20T11:55:00,Dorm A - Floor 3,idle,231.3
2026-01-20T11:55:00,Dorm B - Floor 1,idle,229.5
2026-01-20T11:55:00,GreenHouse,dishwasher,1156.1
2026-01-20T11:55:00,PeakBusters,idle,212.5
2026-01-20T11:55:00,SunChasers,idle,225.7
2026-01-20T11:55:00,VoltRiders,idle,200.7
2026-01-20T12:00:00,Alex,dishwasher,907.5
2026-01-20T12:00:00,Dorm A - Floor 3,hvac,488.8
2026-01-20T12:00:00,Dorm B - Floor 1,hvac,495.0
2026-01-20T12:00:00,GreenHouse,dishwasher,1081.2
2026-01-20T12:00:00,PeakBusters,gaming_pc,608.1
2026-01-20T12:00:00,SunChasers,ev_charger,3060.7
2026-01-20T12:00:00,VoltRiders,ev_charger,3236.7
2026-01-20T12:05:00,Alex,dishwasher,877.8
2026-01-20T12:05:00,Dorm A - Floor 3,hvac,388.4
2026-01-20T12:05:00,Dorm B - Floor 1,hvac,394.6
2026-01-20T12:05:00,GreenHouse,dishwasher,1004.9
2026-01-20T12:05:00,PeakBusters,gaming_pc,535.2
2026-01-20T12:05:00,SunChasers,ev_charger,3215.9
2026-01-20T12:05:00,VoltRiders,ev_charger,3155.7
